Date,Price,Open,High,Low,Change %,
17-Oct-03,1.4448,1.4516,1.4553,1.4391,-0.56%,10/17/2003
16-Oct-03,1.4529,1.4567,1.4579,1.4428,-0.03%,10/16/2003
15-Oct-03,1.4534,1.4497,1.4563,1.4436,0.30%,10/15/2003
14-Oct-03,1.4491,1.4499,1.4648,1.4461,-0.06%,10/14/2003
13-Oct-03,1.45,1.4434,1.4574,1.443,0.26%,10/13/2003
10-Oct-03,1.4463,1.4497,1.4541,1.4403,-0.14%,10/10/2003
9-Oct-03,1.4484,1.4493,1.4575,1.437,0.02%,10/9/2003
8-Oct-03,1.4481,1.4484,1.4521,1.4428,0.12%,10/8/2003
7-Oct-03,1.4463,1.4588,1.4608,1.4453,-0.91%,10/7/2003
6-Oct-03,1.4596,1.4725,1.4789,1.4575,-0.86%,10/6/2003
3-Oct-03,1.4723,1.4611,1.4775,1.4577,0.74%,10/3/2003
2-Oct-03,1.4615,1.456,1.4667,1.4543,0.33%,10/2/2003
1-Oct-03,1.4567,1.4695,1.4718,1.4529,-0.88%,10/1/2003
30-Sep-03,1.4697,1.4743,1.4802,1.4554,-0.36%,9/30/2003
29-Sep-03,1.475,1.4791,1.4967,1.4728,-0.52%,9/29/2003
26-Sep-03,1.4827,1.4749,1.4853,1.4691,0.54%,9/26/2003
25-Sep-03,1.4748,1.476,1.4768,1.4648,-0.08%,9/25/2003
24-Sep-03,1.476,1.4797,1.4855,1.4715,-0.26%,9/24/2003
23-Sep-03,1.4798,1.4747,1.4808,1.4678,0.33%,9/23/2003
22-Sep-03,1.475,1.476,1.4772,1.4622,-0.87%,9/22/2003
19-Sep-03,1.488,1.4993,1.5002,1.4841,-0.89%,9/19/2003
18-Sep-03,1.5014,1.5042,1.5082,1.4932,-0.13%,9/18/2003
17-Sep-03,1.5034,1.5092,1.5181,1.5011,-0.39%,9/17/2003
16-Sep-03,1.5093,1.502,1.5146,1.499,0.39%,9/16/2003
15-Sep-03,1.5034,1.5081,1.5125,1.4993,-0.25%,9/15/2003
12-Sep-03,1.5071,1.5152,1.5227,1.5047,-0.46%,9/12/2003
11-Sep-03,1.5141,1.5221,1.5283,1.5106,-0.47%,9/11/2003
10-Sep-03,1.5212,1.5188,1.5235,1.5147,0.36%,9/10/2003
9-Sep-03,1.5158,1.5415,1.5454,1.5129,-1.77%,9/9/2003
8-Sep-03,1.5431,1.5415,1.5431,1.5415,0.05%,9/8/2003
5-Sep-03,1.5424,1.5576,1.5604,1.5406,-0.89%,9/5/2003
4-Sep-03,1.5563,1.5625,1.5697,1.5538,-0.26%,9/4/2003
3-Sep-03,1.5604,1.5701,1.5769,1.5586,-0.72%,9/3/2003
2-Sep-03,1.5717,1.5487,1.5737,1.548,1.49%,9/2/2003
1-Sep-03,1.5486,1.5451,1.5507,1.5427,0.28%,9/1/2003
29-Aug-03,1.5443,1.5605,1.5641,1.5389,-1.08%,8/29/2003
28-Aug-03,1.5612,1.5625,1.5737,1.5574,-0.23%,8/28/2003
27-Aug-03,1.5648,1.5526,1.5705,1.5506,0.72%,8/27/2003
26-Aug-03,1.5536,1.5389,1.5573,1.5385,1.04%,8/26/2003
25-Aug-03,1.5376,1.5347,1.5395,1.53,0.29%,8/25/2003
22-Aug-03,1.5332,1.5309,1.5448,1.527,0.25%,8/22/2003
21-Aug-03,1.5294,1.5149,1.5358,1.5135,1.02%,8/21/2003
20-Aug-03,1.5139,1.5235,1.529,1.5094,-0.73%,8/20/2003
19-Aug-03,1.525,1.5202,1.5325,1.5195,0.30%,8/19/2003
18-Aug-03,1.5204,1.5131,1.5263,1.5099,0.34%,8/18/2003
15-Aug-03,1.5152,1.5198,1.5241,1.5135,-0.49%,8/15/2003
14-Aug-03,1.5227,1.5202,1.5272,1.5163,0.23%,8/14/2003
13-Aug-03,1.5192,1.5232,1.5325,1.5175,-0.31%,8/13/2003
12-Aug-03,1.524,1.5198,1.525,1.5117,0.29%,8/12/2003
11-Aug-03,1.5196,1.5319,1.5369,1.5152,-0.75%,8/11/2003
8-Aug-03,1.5311,1.5344,1.5379,1.5288,-0.18%,8/8/2003
7-Aug-03,1.5339,1.5413,1.5522,1.5319,-0.61%,8/7/2003
6-Aug-03,1.5433,1.5399,1.5464,1.5349,0.06%,8/6/2003
5-Aug-03,1.5424,1.5458,1.5599,1.5411,-0.10%,8/5/2003
4-Aug-03,1.544,1.5458,1.5469,1.5432,0.60%,8/4/2003
1-Aug-03,1.5348,1.5415,1.5512,1.5277,-0.47%,8/1/2003
31-Jul-03,1.5421,1.5309,1.5469,1.5288,0.69%,7/31/2003
30-Jul-03,1.5315,1.5069,1.5353,1.5056,1.50%,7/30/2003
29-Jul-03,1.5089,1.5094,1.5103,1.4968,0.01%,7/29/2003
28-Jul-03,1.5087,1.5085,1.5119,1.5013,0.11%,7/28/2003
25-Jul-03,1.5071,1.5017,1.5121,1.5013,0.40%,7/25/2003
24-Jul-03,1.5011,1.5129,1.5162,1.4999,-0.83%,7/24/2003
23-Jul-03,1.5136,1.5349,1.5394,1.5126,-1.41%,7/23/2003
22-Jul-03,1.5353,1.5359,1.54,1.5267,0.03%,7/22/2003
21-Jul-03,1.5348,1.5458,1.5469,1.5314,-0.67%,7/21/2003
18-Jul-03,1.5452,1.5316,1.5527,1.5312,0.89%,7/18/2003
17-Jul-03,1.5315,1.5237,1.5448,1.5225,0.46%,7/17/2003
16-Jul-03,1.5245,1.5382,1.5398,1.5195,-0.96%,7/16/2003
15-Jul-03,1.5393,1.5179,1.5421,1.5138,1.46%,7/15/2003
14-Jul-03,1.5171,1.5218,1.5229,1.5115,0.17%,7/14/2003
11-Jul-03,1.5146,1.5179,1.525,1.5115,-0.21%,7/11/2003
10-Jul-03,1.5178,1.5191,1.5412,1.517,-0.20%,7/10/2003
9-Jul-03,1.5208,1.5129,1.5336,1.5072,0.48%,7/9/2003
8-Jul-03,1.5136,1.4751,1.5243,1.4717,2.52%,7/8/2003
7-Jul-03,1.4764,1.4721,1.4772,1.4599,0.11%,7/7/2003
4-Jul-03,1.4748,1.4676,1.4748,1.4646,0.44%,7/4/2003
3-Jul-03,1.4684,1.4697,1.4748,1.462,0.00%,7/3/2003
2-Jul-03,1.4684,1.4782,1.4809,1.4658,-0.64%,7/2/2003
1-Jul-03,1.4779,1.4841,1.4899,1.4745,-0.46%,7/1/2003
30-Jun-03,1.4847,1.5006,1.5023,1.4819,-0.87%,6/30/2003
27-Jun-03,1.4978,1.5051,1.5057,1.4968,-0.54%,6/27/2003
26-Jun-03,1.5059,1.4959,1.5084,1.4892,0.56%,6/26/2003
25-Jun-03,1.4975,1.506,1.5084,1.4854,-0.62%,6/25/2003
24-Jun-03,1.5069,1.5069,1.5115,1.4997,0.05%,6/24/2003
23-Jun-03,1.5061,1.4977,1.5107,1.4948,0.61%,6/23/2003
20-Jun-03,1.4969,1.4908,1.5014,1.4857,0.42%,6/20/2003
19-Jun-03,1.4907,1.485,1.5044,1.485,0.40%,6/19/2003
18-Jun-03,1.4847,1.493,1.4949,1.4839,-0.59%,6/18/2003
17-Jun-03,1.4935,1.4977,1.5002,1.4868,-0.25%,6/17/2003
16-Jun-03,1.4973,1.4961,1.5001,1.4919,0.10%,6/16/2003
13-Jun-03,1.4958,1.5031,1.5082,1.4937,-0.45%,6/13/2003
12-Jun-03,1.5026,1.5085,1.5119,1.5004,-0.38%,6/12/2003
11-Jun-03,1.5084,1.5232,1.5283,1.5038,-1.04%,6/11/2003
10-Jun-03,1.5243,1.5216,1.5266,1.517,0.18%,6/10/2003
9-Jun-03,1.5215,1.5165,1.5241,1.5106,0.20%,6/9/2003
6-Jun-03,1.5185,1.5033,1.5308,1.4892,0.96%,6/6/2003
5-Jun-03,1.5041,1.5063,1.5132,1.4948,-0.13%,6/5/2003
4-Jun-03,1.5061,1.5113,1.5162,1.4999,-0.35%,6/4/2003
3-Jun-03,1.5114,1.5193,1.5252,1.5103,-0.61%,6/3/2003
2-Jun-03,1.5206,1.5375,1.5433,1.5184,-0.53%,6/2/2003
30-May-03,1.5287,1.534,1.5416,1.5272,-0.27%,5/30/2003
29-May-03,1.5329,1.5354,1.556,1.5312,-0.23%,5/29/2003
28-May-03,1.5364,1.5258,1.5469,1.5202,0.61%,5/28/2003
27-May-03,1.5271,1.5145,1.5278,1.5088,0.77%,5/27/2003
26-May-03,1.5155,1.5149,1.5204,1.5142,0.06%,5/26/2003
23-May-03,1.5146,1.5193,1.5262,1.5113,-0.30%,5/23/2003
22-May-03,1.5192,1.5272,1.5329,1.5158,-0.52%,5/22/2003
21-May-03,1.5271,1.5179,1.528,1.5135,0.58%,5/21/2003
20-May-03,1.5183,1.5293,1.5326,1.5175,-0.70%,5/20/2003
19-May-03,1.529,1.5179,1.5308,1.5158,-0.07%,5/19/2003
16-May-03,1.5301,1.5613,1.5629,1.5295,-1.97%,5/16/2003
15-May-03,1.5609,1.5473,1.5633,1.5432,1.00%,5/15/2003
14-May-03,1.5455,1.5418,1.5558,1.5415,0.19%,5/14/2003
13-May-03,1.5426,1.5378,1.5539,1.5378,0.21%,5/13/2003
12-May-03,1.5393,1.5463,1.5491,1.5359,-0.75%,5/12/2003
9-May-03,1.551,1.5576,1.5587,1.5444,-0.46%,5/9/2003
8-May-03,1.5582,1.5664,1.5764,1.5509,-0.69%,5/8/2003
7-May-03,1.569,1.5562,1.5754,1.5509,0.82%,5/7/2003
6-May-03,1.5563,1.5763,1.5779,1.5542,-1.20%,5/6/2003
5-May-03,1.5752,1.5863,1.5879,1.5728,-0.51%,5/5/2003
2-May-03,1.5832,1.5833,1.5902,1.5758,-0.11%,5/2/2003
1-May-03,1.5849,1.5959,1.5988,1.577,-0.65%,5/1/2003
30-Apr-03,1.5953,1.6064,1.6079,1.5946,-0.73%,4/30/2003
29-Apr-03,1.6071,1.6176,1.6212,1.6044,-0.62%,4/29/2003
28-Apr-03,1.6172,1.6226,1.6264,1.6075,-0.32%,4/28/2003
25-Apr-03,1.6224,1.616,1.6288,1.6134,0.32%,4/25/2003
24-Apr-03,1.6172,1.6218,1.6245,1.6088,-0.32%,4/24/2003
23-Apr-03,1.6224,1.6085,1.6228,1.6082,0.79%,4/23/2003
22-Apr-03,1.6097,1.6303,1.6312,1.6044,-1.09%,4/22/2003
21-Apr-03,1.6275,1.6255,1.6318,1.6228,0.00%,4/21/2003
18-Apr-03,1.6275,1.6279,1.6296,1.6236,-0.26%,4/18/2003
17-Apr-03,1.6317,1.6311,1.6344,1.6202,-0.01%,4/17/2003
16-Apr-03,1.6318,1.6474,1.6481,1.6287,-1.04%,4/16/2003
15-Apr-03,1.649,1.654,1.658,1.6445,-0.26%,4/15/2003
14-Apr-03,1.6533,1.6526,1.6621,1.6504,0.05%,4/14/2003
11-Apr-03,1.6525,1.648,1.661,1.6439,0.21%,4/11/2003
10-Apr-03,1.649,1.6507,1.6561,1.6447,-0.15%,4/10/2003
9-Apr-03,1.6514,1.662,1.6643,1.6496,-0.75%,4/9/2003
8-Apr-03,1.6638,1.6694,1.6743,1.6622,-0.40%,4/8/2003
7-Apr-03,1.6704,1.6675,1.6879,1.6631,0.41%,4/7/2003
4-Apr-03,1.6635,1.6603,1.6688,1.6584,0.11%,4/4/2003
3-Apr-03,1.6616,1.66,1.678,1.6576,0.10%,4/3/2003
2-Apr-03,1.6599,1.6534,1.669,1.6483,0.38%,4/2/2003
1-Apr-03,1.6536,1.6529,1.6607,1.6501,-0.08%,4/1/2003
31-Mar-03,1.6549,1.6653,1.666,1.6521,-0.56%,3/31/2003
28-Mar-03,1.6643,1.6625,1.6707,1.6603,0.11%,3/28/2003
27-Mar-03,1.6624,1.6689,1.6715,1.6609,-0.45%,3/27/2003
26-Mar-03,1.6699,1.6764,1.6771,1.6681,-0.42%,3/26/2003
25-Mar-03,1.6769,1.6793,1.6842,1.672,-0.23%,3/25/2003
24-Mar-03,1.6808,1.6855,1.6885,1.6784,-0.71%,3/24/2003
21-Mar-03,1.6929,1.6852,1.6984,1.6829,0.53%,3/21/2003
20-Mar-03,1.6839,1.6943,1.6973,1.6764,-0.64%,3/20/2003
19-Mar-03,1.6948,1.6812,1.7002,1.6807,0.73%,3/19/2003
18-Mar-03,1.6825,1.6852,1.7005,1.6795,-0.20%,3/18/2003
17-Mar-03,1.6859,1.672,1.6916,1.6586,0.95%,3/17/2003
14-Mar-03,1.6701,1.6801,1.6834,1.6692,-0.65%,3/14/2003
13-Mar-03,1.6811,1.6804,1.6971,1.6787,0.15%,3/13/2003
12-Mar-03,1.6786,1.6526,1.6905,1.6483,1.53%,3/12/2003
11-Mar-03,1.6533,1.6258,1.6627,1.6239,1.64%,3/11/2003
10-Mar-03,1.6266,1.6324,1.6331,1.6207,-0.25%,3/10/2003
7-Mar-03,1.6306,1.6273,1.6312,1.6181,0.23%,3/7/2003
6-Mar-03,1.6269,1.6221,1.633,1.6202,0.35%,3/6/2003
5-Mar-03,1.6212,1.6324,1.633,1.6168,-0.67%,3/5/2003
4-Mar-03,1.6322,1.6276,1.635,1.6223,0.29%,3/4/2003
3-Mar-03,1.6275,1.645,1.65,1.6258,-0.94%,3/3/2003
28-Feb-03,1.643,1.6521,1.6591,1.6418,-0.56%,2/28/2003
27-Feb-03,1.6522,1.6455,1.6536,1.6415,0.35%,2/27/2003
26-Feb-03,1.6465,1.6507,1.6563,1.6442,-0.30%,2/26/2003
25-Feb-03,1.6514,1.6534,1.6555,1.6431,-0.11%,2/25/2003
24-Feb-03,1.6533,1.6731,1.6783,1.6477,-1.27%,2/24/2003
21-Feb-03,1.6746,1.6706,1.678,1.6672,0.20%,2/21/2003
20-Feb-03,1.6713,1.6824,1.6848,1.6689,-0.70%,2/20/2003
19-Feb-03,1.6831,1.6952,1.6976,1.6801,-0.72%,2/19/2003
18-Feb-03,1.6953,1.6943,1.6986,1.6875,0.11%,2/18/2003
17-Feb-03,1.6934,1.6912,1.7005,1.6852,0.29%,2/17/2003
14-Feb-03,1.6885,1.6787,1.6933,1.6742,0.54%,2/14/2003
13-Feb-03,1.6794,1.7007,1.704,1.6736,-1.10%,2/13/2003
12-Feb-03,1.698,1.6895,1.6991,1.6832,0.40%,2/12/2003
11-Feb-03,1.6913,1.6926,1.7043,1.6892,-0.04%,2/11/2003
10-Feb-03,1.6919,1.6929,1.6965,1.6835,-0.14%,2/10/2003
7-Feb-03,1.6942,1.6906,1.6994,1.6849,0.25%,2/7/2003
6-Feb-03,1.6899,1.6935,1.7014,1.6878,-0.39%,2/6/2003
5-Feb-03,1.6965,1.6903,1.6999,1.6835,0.33%,2/5/2003
4-Feb-03,1.691,1.7103,1.713,1.6872,-1.17%,2/4/2003
3-Feb-03,1.711,1.7039,1.7174,1.7021,0.51%,2/3/2003
31-Jan-03,1.7023,1.6966,1.7069,1.692,0.28%,1/31/2003
30-Jan-03,1.6976,1.6932,1.7085,1.6918,0.17%,1/30/2003
29-Jan-03,1.6948,1.6964,1.7014,1.6892,-0.19%,1/29/2003
28-Jan-03,1.698,1.6955,1.7061,1.6946,0.26%,1/28/2003
27-Jan-03,1.6936,1.6892,1.7014,1.6821,0.27%,1/27/2003
24-Jan-03,1.689,1.6912,1.6934,1.6829,-0.24%,1/24/2003
23-Jan-03,1.693,1.705,1.7099,1.6875,-0.70%,1/23/2003
22-Jan-03,1.7049,1.6972,1.7107,1.6935,0.43%,1/22/2003
21-Jan-03,1.6976,1.6903,1.7085,1.6872,0.41%,1/21/2003
20-Jan-03,1.6907,1.6898,1.698,1.6863,0.08%,1/20/2003
17-Jan-03,1.6893,1.6989,1.702,1.6863,-0.75%,1/17/2003
16-Jan-03,1.702,1.7112,1.7119,1.6998,-0.56%,1/16/2003
15-Jan-03,1.7116,1.7123,1.7168,1.6969,-0.14%,1/15/2003
14-Jan-03,1.714,1.7079,1.7168,1.7021,0.30%,1/14/2003
13-Jan-03,1.7089,1.715,1.722,1.7059,-0.22%,1/13/2003
10-Jan-03,1.7127,1.7346,1.7363,1.7109,-1.33%,1/10/2003
9-Jan-03,1.7357,1.7331,1.7369,1.7262,0.04%,1/9/2003
8-Jan-03,1.735,1.7413,1.7511,1.7322,-0.45%,1/8/2003
7-Jan-03,1.7429,1.7361,1.7442,1.7319,0.41%,1/7/2003
6-Jan-03,1.7357,1.763,1.7641,1.7304,-1.50%,1/6/2003
3-Jan-03,1.7622,1.7721,1.7786,1.7609,-0.60%,1/3/2003
2-Jan-03,1.7729,1.7771,1.7811,1.7668,-0.51%,1/2/2003
31-Dec-02,1.782,1.7683,1.7883,1.7637,0.64%,12/31/2002
30-Dec-02,1.7707,1.7822,1.783,1.7693,-0.58%,12/30/2002
27-Dec-02,1.7811,1.774,1.7849,1.7693,0.35%,12/27/2002
26-Dec-02,1.7748,1.7737,1.7786,1.7709,-0.07%,12/26/2002
25-Dec-02,1.7761,1.7734,1.7794,1.7718,0.09%,12/25/2002
24-Dec-02,1.7745,1.78,1.7833,1.7715,-0.26%,12/24/2002
23-Dec-02,1.7792,1.7743,1.7827,1.7696,0.17%,12/23/2002
20-Dec-02,1.7761,1.7665,1.7858,1.7637,0.45%,12/20/2002
19-Dec-02,1.7682,1.769,1.7723,1.7637,-0.08%,12/19/2002
18-Dec-02,1.7697,1.7652,1.7737,1.7634,0.18%,12/18/2002
17-Dec-02,1.7666,1.7652,1.7717,1.7562,0.14%,12/17/2002
16-Dec-02,1.7641,1.768,1.771,1.7612,-0.36%,12/16/2002
13-Dec-02,1.7704,1.7677,1.7732,1.7584,0.14%,12/13/2002
12-Dec-02,1.7679,1.7832,1.7849,1.7637,-0.90%,12/12/2002
11-Dec-02,1.784,1.787,1.7887,1.7803,-0.25%,12/11/2002
10-Dec-02,1.7884,1.7737,1.7907,1.7724,0.82%,12/10/2002
9-Dec-02,1.7738,1.779,1.7798,1.7715,-0.44%,12/9/2002
6-Dec-02,1.7817,1.7803,1.7868,1.7771,0.03%,12/6/2002
5-Dec-02,1.7811,1.7828,1.7868,1.7781,-0.14%,12/5/2002
4-Dec-02,1.7836,1.786,1.7897,1.7778,-0.29%,12/4/2002
3-Dec-02,1.7887,1.7848,1.791,1.7838,0.11%,12/3/2002
2-Dec-02,1.7868,1.7828,1.8007,1.7771,0.18%,12/2/2002
29-Nov-02,1.7836,1.7822,1.7923,1.7768,-0.02%,11/29/2002
28-Nov-02,1.784,1.7957,1.8,1.7797,-0.73%,11/28/2002
27-Nov-02,1.7971,1.7848,1.8036,1.7813,0.67%,11/27/2002
26-Nov-02,1.7852,1.7857,1.7903,1.7794,-0.07%,11/26/2002
25-Nov-02,1.7865,1.7727,1.791,1.7693,0.75%,11/25/2002
22-Nov-02,1.7732,1.7762,1.7811,1.7705,-0.20%,11/22/2002
21-Nov-02,1.7767,1.7825,1.7872,1.7746,-0.37%,11/21/2002
20-Nov-02,1.7833,1.7883,1.7945,1.7822,-0.34%,11/20/2002
19-Nov-02,1.7893,1.7778,1.7973,1.7721,0.60%,11/19/2002
18-Nov-02,1.7786,1.7743,1.7811,1.7687,0.25%,11/18/2002
15-Nov-02,1.7742,1.774,1.7811,1.7702,-0.05%,11/15/2002
14-Nov-02,1.7751,1.7841,1.7875,1.7724,-0.55%,11/14/2002
13-Nov-02,1.7849,1.7825,1.7897,1.7778,0.03%,11/13/2002
12-Nov-02,1.7843,1.7797,1.7929,1.7784,0.18%,11/12/2002
11-Nov-02,1.7811,1.7709,1.7875,1.7665,0.54%,11/11/2002
8-Nov-02,1.7716,1.7637,1.7723,1.7606,0.39%,11/8/2002
7-Nov-02,1.7648,1.7715,1.7753,1.763,-0.49%,11/7/2002
6-Nov-02,1.7735,1.7806,1.7868,1.7709,-0.45%,11/6/2002
5-Nov-02,1.7816,1.7813,1.7857,1.773,0.01%,11/5/2002
4-Nov-02,1.7814,1.7857,1.7872,1.7778,-0.41%,11/4/2002
1-Nov-02,1.7887,1.8038,1.8046,1.786,-0.74%,11/1/2002
31-Oct-02,1.802,1.8103,1.8111,1.7986,-0.34%,10/31/2002
30-Oct-02,1.8081,1.7947,1.8137,1.7934,0.68%,10/30/2002
29-Oct-02,1.7958,1.7886,1.7997,1.7864,0.36%,10/29/2002
28-Oct-02,1.7894,1.7982,1.8026,1.787,-0.59%,10/28/2002
25-Oct-02,1.8,1.8018,1.8049,1.7979,-0.23%,10/25/2002
24-Oct-02,1.8042,1.8067,1.8086,1.7973,-0.24%,10/24/2002
23-Oct-02,1.8085,1.808,1.8134,1.8054,0.09%,10/23/2002
22-Oct-02,1.8069,1.8018,1.8121,1.7953,0.18%,10/22/2002
21-Oct-02,1.8036,1.8172,1.82,1.8002,-0.79%,10/21/2002
18-Oct-02,1.818,1.8126,1.82,1.8113,0.14%,10/18/2002
17-Oct-02,1.8154,1.8212,1.8263,1.807,-0.40%,10/17/2002
16-Oct-02,1.8226,1.8265,1.8306,1.8198,-0.26%,10/16/2002
15-Oct-02,1.8274,1.8288,1.8357,1.8198,-0.09%,10/15/2002
14-Oct-02,1.829,1.8258,1.834,1.8238,0.40%,10/14/2002
11-Oct-02,1.8218,1.8232,1.8315,1.8182,-0.18%,10/11/2002
10-Oct-02,1.825,1.8212,1.8296,1.8195,0.15%,10/10/2002
9-Oct-02,1.8223,1.8295,1.8327,1.8195,-0.44%,10/9/2002
8-Oct-02,1.8303,1.8185,1.8314,1.8146,0.68%,10/8/2002
7-Oct-02,1.818,1.8295,1.8306,1.8155,-0.60%,10/7/2002
4-Oct-02,1.829,1.8292,1.8343,1.8245,-0.02%,10/4/2002
3-Oct-02,1.8294,1.8386,1.8408,1.8232,-0.55%,10/3/2002
2-Oct-02,1.8395,1.8325,1.8458,1.8318,0.20%,10/2/2002
1-Oct-02,1.8358,1.843,1.8512,1.8352,-0.40%,10/1/2002
30-Sep-02,1.8432,1.8392,1.8445,1.8339,0.17%,9/30/2002
27-Sep-02,1.84,1.8335,1.8408,1.8298,0.22%,9/27/2002
26-Sep-02,1.836,1.8295,1.8476,1.8272,0.25%,9/26/2002
25-Sep-02,1.8314,1.8365,1.8458,1.8248,-0.38%,9/25/2002
24-Sep-02,1.8384,1.8382,1.8475,1.8325,-0.06%,9/24/2002
23-Sep-02,1.8395,1.8305,1.8432,1.8232,0.41%,9/23/2002
20-Sep-02,1.832,1.8195,1.8336,1.8162,0.69%,9/20/2002
19-Sep-02,1.8194,1.8215,1.8274,1.8093,-0.14%,9/19/2002
18-Sep-02,1.822,1.8245,1.8404,1.8205,-0.15%,9/18/2002
17-Sep-02,1.8247,1.8245,1.8348,1.8113,-0.04%,9/17/2002
16-Sep-02,1.8254,1.8172,1.828,1.8146,0.42%,9/16/2002
13-Sep-02,1.8177,1.8113,1.826,1.8106,0.31%,9/13/2002
12-Sep-02,1.8121,1.8238,1.8256,1.8051,-0.67%,9/12/2002
11-Sep-02,1.8243,1.8228,1.8307,1.8205,0.04%,9/11/2002
10-Sep-02,1.8236,1.8255,1.83,1.8116,-0.10%,9/10/2002
9-Sep-02,1.8254,1.8252,1.834,1.8222,-0.01%,9/9/2002
6-Sep-02,1.8256,1.8416,1.8452,1.8238,-0.91%,9/6/2002
5-Sep-02,1.8424,1.8322,1.8538,1.8282,0.57%,9/5/2002
4-Sep-02,1.832,1.8225,1.8421,1.8225,0.31%,9/4/2002
3-Sep-02,1.8263,1.8123,1.8307,1.8109,0.73%,9/3/2002
2-Sep-02,1.8131,1.8175,1.825,1.8086,-0.13%,9/2/2002
30-Aug-02,1.8154,1.8103,1.8206,1.8031,0.25%,8/30/2002
29-Aug-02,1.8108,1.8142,1.819,1.8083,-0.24%,8/29/2002
28-Aug-02,1.8151,1.8047,1.8168,1.8018,0.44%,8/28/2002
27-Aug-02,1.8072,1.8349,1.8363,1.8012,-1.58%,8/27/2002
26-Aug-02,1.8363,1.8382,1.8441,1.8349,-0.27%,8/26/2002
23-Aug-02,1.8412,1.8467,1.8555,1.8342,-0.27%,8/23/2002
22-Aug-02,1.8462,1.8365,1.8561,1.8362,0.54%,8/22/2002
21-Aug-02,1.8363,1.8322,1.8445,1.8198,0.29%,8/21/2002
20-Aug-02,1.831,1.8416,1.8441,1.8278,-0.82%,8/20/2002
19-Aug-02,1.8462,1.8315,1.8493,1.8272,0.79%,8/19/2002
16-Aug-02,1.8317,1.8413,1.8432,1.8272,-0.58%,8/16/2002
15-Aug-02,1.8424,1.8615,1.8623,1.8308,-1.00%,8/15/2002
14-Aug-02,1.861,1.8587,1.8743,1.8447,0.11%,8/14/2002
13-Aug-02,1.8589,1.8522,1.8641,1.8477,0.33%,8/13/2002
12-Aug-02,1.8527,1.8657,1.8721,1.8467,-0.72%,8/12/2002
9-Aug-02,1.8662,1.8699,1.8785,1.8625,-0.19%,8/9/2002
8-Aug-02,1.8697,1.8625,1.8831,1.8608,0.32%,8/8/2002
7-Aug-02,1.8638,1.8808,1.8904,1.858,-1.08%,8/7/2002
6-Aug-02,1.8841,1.8939,1.9126,1.8801,-0.56%,8/6/2002
5-Aug-02,1.8948,1.8536,1.9002,1.8515,2.12%,8/5/2002
2-Aug-02,1.8555,1.8536,1.8623,1.8433,0.21%,8/2/2002
1-Aug-02,1.8517,1.843,1.8638,1.8416,0.61%,8/1/2002
31-Jul-02,1.8404,1.8399,1.8458,1.8232,0.07%,7/31/2002
30-Jul-02,1.8391,1.8519,1.8534,1.8315,-0.48%,7/30/2002
29-Jul-02,1.8479,1.8657,1.8682,1.845,-0.93%,7/29/2002
26-Jul-02,1.8652,1.8477,1.8711,1.8426,1.10%,7/26/2002
25-Jul-02,1.8449,1.8349,1.8544,1.8325,0.56%,7/25/2002
24-Jul-02,1.8347,1.8525,1.8672,1.8339,-1.15%,7/24/2002
23-Jul-02,1.8561,1.8245,1.8614,1.8245,1.66%,7/23/2002
22-Jul-02,1.8258,1.7944,1.8295,1.7937,1.70%,7/22/2002
19-Jul-02,1.7953,1.806,1.8083,1.7905,-0.55%,7/19/2002
18-Jul-02,1.8052,1.8116,1.8187,1.8044,-0.45%,7/18/2002
17-Jul-02,1.8134,1.7947,1.821,1.7905,1.05%,7/17/2002
16-Jul-02,1.7945,1.7832,1.8003,1.7693,0.52%,7/16/2002
15-Jul-02,1.7852,1.7857,1.79,1.7759,-0.07%,7/15/2002
12-Jul-02,1.7865,1.7937,1.7968,1.78,-0.52%,7/12/2002
11-Jul-02,1.7958,1.7699,1.8023,1.7637,1.45%,7/11/2002
10-Jul-02,1.7701,1.7612,1.7717,1.7495,0.43%,7/10/2002
9-Jul-02,1.7626,1.773,1.7754,1.7544,-0.44%,7/9/2002
8-Jul-02,1.7704,1.7931,1.7968,1.7693,-1.25%,7/8/2002
5-Jul-02,1.7929,1.7979,1.8072,1.7886,-0.29%,7/5/2002
4-Jul-02,1.7981,1.7841,1.8049,1.7841,0.67%,7/4/2002
3-Jul-02,1.7862,1.7709,1.7936,1.7705,0.73%,7/3/2002
2-Jul-02,1.7732,1.7784,1.7887,1.7699,-0.23%,7/2/2002
1-Jul-02,1.7773,1.7746,1.7856,1.7737,0.16%,7/1/2002
28-Jun-02,1.7745,1.7715,1.7824,1.7634,0.12%,6/28/2002
27-Jun-02,1.7723,1.7828,1.7839,1.7621,-0.81%,6/27/2002
26-Jun-02,1.7868,1.7486,1.79,1.7277,2.30%,6/26/2002
25-Jun-02,1.7466,1.7486,1.7604,1.7428,-0.40%,6/25/2002
24-Jun-02,1.7536,1.7403,1.771,1.7247,0.72%,6/24/2002
21-Jun-02,1.7411,1.7483,1.7521,1.7385,-0.37%,6/21/2002
20-Jun-02,1.7475,1.7683,1.771,1.7449,-1.19%,6/20/2002
19-Jun-02,1.7685,1.7665,1.7726,1.7609,0.14%,6/19/2002
18-Jun-02,1.766,1.7905,1.7965,1.7646,-1.41%,6/18/2002
17-Jun-02,1.7913,1.7816,1.7997,1.78,0.38%,6/17/2002
